open_time,open,high,low,close
2026-04-29 10:00:00+00:00,2339.71,2346.95,2330.01,2333.68
2026-04-29 11:00:00+00:00,2333.67,2336.0,2328.79,2331.74
2026-04-29 12:00:00+00:00,2331.74,2331.94,2307.4,2316.13
2026-04-29 13:00:00+00:00,2316.13,2318.15,2289.94,2303.03
2026-04-29 14:00:00+00:00,2303.02,2308.29,2293.86,2299.39
2026-04-29 15:00:00+00:00,2299.4,2301.24,2263.1,2272.51
2026-04-29 16:00:00+00:00,2272.5,2279.27,2263.35,2267.47
2026-04-29 17:00:00+00:00,2267.48,2283.33,2266.3,2283.12
2026-04-29 18:00:00+00:00,2283.12,2285.92,2220.36,2239.41
2026-04-29 19:00:00+00:00,2239.41,2242.44,2225.0,2233.7
2026-04-29 20:00:00+00:00,2233.69,2248.73,2230.49,2240.42
2026-04-29 21:00:00+00:00,2240.42,2264.8,2238.59,2253.13
2026-04-29 22:00:00+00:00,2253.14,2259.01,2250.19,2257.78
2026-04-29 23:00:00+00:00,2257.77,2260.3,2250.35,2252.9
2026-04-30 00:00:00+00:00,2252.9,2275.0,2249.47,2272.46
2026-04-30 01:00:00+00:00,2272.45,2279.0,2267.06,2269.35
2026-04-30 02:00:00+00:00,2269.36,2273.14,2236.36,2245.13
2026-04-30 03:00:00+00:00,2245.12,2256.82,2243.89,2253.24
2026-04-30 04:00:00+00:00,2253.24,2254.27,2236.89,2238.97
2026-04-30 05:00:00+00:00,2238.98,2248.31,2231.64,2242.76
2026-04-30 06:00:00+00:00,2242.76,2252.49,2241.86,2248.03
2026-04-30 07:00:00+00:00,2248.03,2262.23,2243.71,2260.31
2026-04-30 08:00:00+00:00,2260.31,2263.21,2255.27,2256.65
2026-04-30 09:00:00+00:00,2256.65,2271.11,2256.0,2261.86
2026-04-30 10:00:00+00:00,2261.86,2265.74,2256.78,2262.01
2026-04-30 11:00:00+00:00,2262.0,2273.7,2252.07,2258.18
2026-04-30 12:00:00+00:00,2258.18,2271.07,2257.74,2265.45
2026-04-30 13:00:00+00:00,2265.46,2272.56,2254.74,2263.9
2026-04-30 14:00:00+00:00,2263.9,2271.07,2245.82,2262.01
2026-04-30 15:00:00+00:00,2262.0,2275.13,2257.65,2265.7
2026-04-30 16:00:00+00:00,2265.7,2267.16,2255.8,2257.24
2026-04-30 17:00:00+00:00,2257.24,2260.47,2251.62,2258.14
2026-04-30 18:00:00+00:00,2258.13,2265.29,2254.55,2259.84
2026-04-30 19:00:00+00:00,2259.84,2267.09,2258.13,2261.99
2026-04-30 20:00:00+00:00,2261.98,2267.32,2260.56,2264.34
2026-04-30 21:00:00+00:00,2264.34,2264.65,2254.0,2256.29
2026-04-30 22:00:00+00:00,2256.29,2261.34,2252.42,2254.25
2026-04-30 23:00:00+00:00,2254.25,2259.01,2254.0,2257.51
2026-05-01 00:00:00+00:00,2257.51,2266.0,2257.21,2260.0
2026-05-01 01:00:00+00:00,2260.0,2270.56,2260.0,2267.75
2026-05-01 02:00:00+00:00,2267.75,2270.0,2265.0,2266.94
2026-05-01 03:00:00+00:00,2266.94,2295.0,2266.25,2282.87
2026-05-01 04:00:00+00:00,2282.87,2285.89,2277.56,2280.12
2026-05-01 05:00:00+00:00,2280.11,2286.75,2278.28,2283.26
2026-05-01 06:00:00+00:00,2283.26,2286.66,2272.09,2277.45
2026-05-01 07:00:00+00:00,2277.46,2281.1,2273.14,2279.48
2026-05-01 08:00:00+00:00,2279.5,2288.5,2277.44,2286.92
2026-05-01 09:00:00+00:00,2286.93,2287.1,2279.87,2282.07
2026-05-01 10:00:00+00:00,2282.08,2285.88,2277.06,2282.53
2026-05-01 11:00:00+00:00,2282.53,2293.0,2281.71,2286.45
2026-05-01 12:00:00+00:00,2286.46,2311.49,2284.15,2301.36
2026-05-01 13:00:00+00:00,2301.37,2324.0,2301.37,2318.22
2026-05-01 14:00:00+00:00,2318.22,2325.28,2301.42,2308.04
2026-05-01 15:00:00+00:00,2308.03,2316.74,2298.77,2307.64
2026-05-01 16:00:00+00:00,2307.64,2314.21,2298.17,2301.94
2026-05-01 17:00:00+00:00,2301.95,2313.53,2298.71,2311.76
2026-05-01 18:00:00+00:00,2311.76,2312.5,2303.45,2304.76
2026-05-01 19:00:00+00:00,2304.77,2307.84,2302.2,2304.85
2026-05-01 20:00:00+00:00,2304.85,2305.86,2278.98,2285.19
2026-05-01 21:00:00+00:00,2285.18,2294.25,2283.58,2292.68
2026-05-01 22:00:00+00:00,2292.67,2299.35,2291.0,2293.5
2026-05-01 23:00:00+00:00,2293.5,2296.23,2289.0,2295.63
2026-05-02 00:00:00+00:00,2295.63,2299.3,2292.91,2297.6
2026-05-02 01:00:00+00:00,2297.59,2300.98,2295.88,2298.63
2026-05-02 02:00:00+00:00,2298.62,2308.34,2295.43,2303.31
2026-05-02 03:00:00+00:00,2303.31,2308.34,2301.01,2304.44
2026-05-02 04:00:00+00:00,2304.43,2304.91,2299.59,2301.26
2026-05-02 05:00:00+00:00,2301.26,2301.52,2296.62,2299.47
2026-05-02 06:00:00+00:00,2299.46,2306.35,2297.09,2305.58
2026-05-02 07:00:00+00:00,2305.59,2306.16,2301.01,2301.02
2026-05-02 08:00:00+00:00,2301.01,2304.44,2299.05,2303.35
2026-05-02 09:00:00+00:00,2303.34,2307.78,2303.34,2305.13
2026-05-02 10:00:00+00:00,2305.13,2305.96,2302.41,2303.54
2026-05-02 11:00:00+00:00,2303.54,2304.99,2300.25,2302.1
2026-05-02 12:00:00+00:00,2302.09,2305.92,2301.36,2303.52
2026-05-02 13:00:00+00:00,2303.53,2311.83,2303.53,2308.08
2026-05-02 14:00:00+00:00,2308.08,2308.59,2305.23,2306.69
2026-05-02 15:00:00+00:00,2306.69,2310.1,2305.32,2309.19
2026-05-02 16:00:00+00:00,2309.18,2313.98,2307.96,2309.31
2026-05-02 17:00:00+00:00,2309.31,2310.25,2305.69,2305.9
2026-05-02 18:00:00+00:00,2305.9,2311.57,2304.08,2310.3
2026-05-02 19:00:00+00:00,2310.31,2312.79,2309.17,2311.08
2026-05-02 20:00:00+00:00,2311.08,2311.84,2309.59,2311.58
2026-05-02 21:00:00+00:00,2311.59,2343.6,2310.79,2325.62
2026-05-02 22:00:00+00:00,2325.62,2328.36,2317.88,2327.0
2026-05-02 23:00:00+00:00,2326.99,2326.99,2313.98,2316.97
2026-05-03 00:00:00+00:00,2316.97,2317.69,2308.9,2313.98
2026-05-03 01:00:00+00:00,2313.98,2314.09,2303.43,2304.14
2026-05-03 02:00:00+00:00,2304.14,2306.83,2299.38,2303.41
