open_time,open,high,low,close
2026-05-02 14:00:00+00:00,78367.06,78484.42,78309.84,78423.98
2026-05-02 15:00:00+00:00,78423.98,78487.68,78365.96,78487.67
2026-05-02 16:00:00+00:00,78487.67,78596.61,78430.07,78455.02
2026-05-02 17:00:00+00:00,78455.02,78485.53,78368.24,78398.02
2026-05-02 18:00:00+00:00,78398.03,78493.31,78310.54,78466.62
2026-05-02 19:00:00+00:00,78466.63,78521.68,78440.11,78486.0
2026-05-02 20:00:00+00:00,78486.23,78491.26,78418.32,78451.38
2026-05-02 21:00:00+00:00,78451.37,79199.48,78439.51,78719.78
2026-05-02 22:00:00+00:00,78719.78,78872.39,78610.46,78832.98
2026-05-02 23:00:00+00:00,78832.98,78832.98,78631.9,78686.85
2026-05-03 00:00:00+00:00,78686.84,78754.55,78490.61,78542.32
2026-05-03 01:00:00+00:00,78542.33,78542.33,78152.25,78240.83
2026-05-03 02:00:00+00:00,78240.84,78309.09,78108.75,78171.85
2026-05-03 03:00:00+00:00,78171.86,78217.59,78109.94,78203.08
2026-05-03 04:00:00+00:00,78203.07,78236.45,78120.0,78163.19
2026-05-03 05:00:00+00:00,78163.19,78260.75,78163.17,78249.42
2026-05-03 06:00:00+00:00,78249.41,78337.26,78084.08,78288.3
2026-05-03 07:00:00+00:00,78288.3,78483.67,78288.29,78363.25
2026-05-03 08:00:00+00:00,78363.24,78505.92,78363.24,78387.86
2026-05-03 09:00:00+00:00,78387.87,78604.67,78354.53,78529.57
2026-05-03 10:00:00+00:00,78529.57,78534.4,78406.97,78408.01
2026-05-03 11:00:00+00:00,78408.01,78849.22,78380.0,78656.01
2026-05-03 12:00:00+00:00,78656.01,78878.77,78656.0,78747.09
2026-05-03 13:00:00+00:00,78747.09,78769.63,78586.99,78670.01
2026-05-03 14:00:00+00:00,78670.01,78786.57,78608.7,78741.0
2026-05-03 15:00:00+00:00,78741.0,78815.19,78633.4,78668.36
2026-05-03 16:00:00+00:00,78668.36,78784.56,78600.0,78654.0
2026-05-03 17:00:00+00:00,78654.01,78822.83,78558.65,78725.76
2026-05-03 18:00:00+00:00,78725.76,78763.57,78631.61,78739.67
2026-05-03 19:00:00+00:00,78739.68,78853.32,78676.67,78760.32
2026-05-03 20:00:00+00:00,78760.32,79268.0,78732.04,78915.99
2026-05-03 21:00:00+00:00,78915.99,79056.59,78650.0,78831.59
2026-05-03 22:00:00+00:00,78831.6,79447.0,78831.6,79177.29
2026-05-03 23:00:00+00:00,79177.29,79287.82,78484.42,78568.57
2026-05-04 00:00:00+00:00,78568.58,78572.57,78288.88,78547.14
2026-05-04 01:00:00+00:00,78547.15,79848.84,78412.49,79769.43
2026-05-04 02:00:00+00:00,79769.43,80420.9,79540.05,80173.3
2026-05-04 03:00:00+00:00,80173.3,80458.0,79926.9,80316.31
2026-05-04 04:00:00+00:00,80316.3,80635.51,80233.04,80332.06
2026-05-04 05:00:00+00:00,80332.06,80395.96,79956.25,80027.26
2026-05-04 06:00:00+00:00,80027.26,80048.64,79500.0,79877.9
2026-05-04 07:00:00+00:00,79877.91,79946.33,79672.0,79696.75
2026-05-04 08:00:00+00:00,79696.75,79800.0,79602.32,79708.3
2026-05-04 09:00:00+00:00,79708.3,79930.0,79647.87,79838.48
2026-05-04 10:00:00+00:00,79838.49,79880.0,78202.0,78940.26
2026-05-04 11:00:00+00:00,78940.27,79124.83,78708.87,78793.67
2026-05-04 12:00:00+00:00,78793.67,79020.0,78718.55,78857.18
2026-05-04 13:00:00+00:00,78857.18,79124.83,78581.74,78790.0
2026-05-04 14:00:00+00:00,78790.01,80545.17,78500.0,80216.16
2026-05-04 15:00:00+00:00,80216.15,80367.93,79320.28,80028.85
2026-05-04 16:00:00+00:00,80028.85,80395.68,79619.33,80025.03
2026-05-04 17:00:00+00:00,80025.03,80776.99,80021.5,80390.81
2026-05-04 18:00:00+00:00,80390.8,80439.18,80035.32,80114.91
2026-05-04 19:00:00+00:00,80114.91,80138.0,79900.0,80053.31
2026-05-04 20:00:00+00:00,80053.31,80154.12,79901.0,79936.7
2026-05-04 21:00:00+00:00,79936.7,80383.15,79936.7,80259.17
2026-05-04 22:00:00+00:00,80259.18,80397.19,80042.84,80067.23
2026-05-04 23:00:00+00:00,80067.22,80067.22,79744.91,79861.01
2026-05-05 00:00:00+00:00,79861.01,80183.33,79808.72,80170.66
2026-05-05 01:00:00+00:00,80170.66,80385.06,80080.76,80352.0
2026-05-05 02:00:00+00:00,80351.99,80900.0,80300.0,80554.68
2026-05-05 03:00:00+00:00,80554.69,81083.98,80457.93,80893.08
2026-05-05 04:00:00+00:00,80893.08,80982.59,80725.0,80902.44
2026-05-05 05:00:00+00:00,80902.44,81323.52,80830.06,80970.0
2026-05-05 06:00:00+00:00,80969.99,81016.42,80800.0,80976.0
2026-05-05 07:00:00+00:00,80976.0,81136.59,80826.0,80855.59
2026-05-05 08:00:00+00:00,80855.59,80895.5,80723.2,80815.24
2026-05-05 09:00:00+00:00,80815.24,80815.24,80527.76,80586.02
2026-05-05 10:00:00+00:00,80586.02,80831.87,80530.82,80823.61
2026-05-05 11:00:00+00:00,80823.61,81095.48,80780.0,81014.05
2026-05-05 12:00:00+00:00,81014.05,81329.61,80932.54,81279.41
2026-05-05 13:00:00+00:00,81279.4,81712.32,81196.0,81330.0
2026-05-05 14:00:00+00:00,81330.0,81500.0,80939.87,81336.59
2026-05-05 15:00:00+00:00,81336.59,81689.2,81235.0,81525.19
2026-05-05 16:00:00+00:00,81525.19,81615.33,81050.04,81285.75
2026-05-05 17:00:00+00:00,81285.75,81458.26,81185.02,81270.6
2026-05-05 18:00:00+00:00,81270.61,81599.0,81270.61,81515.0
2026-05-05 19:00:00+00:00,81515.0,81680.0,81407.58,81606.35
2026-05-05 20:00:00+00:00,81606.35,81770.0,81510.13,81646.38
2026-05-05 21:00:00+00:00,81646.39,81791.48,81305.27,81407.11
2026-05-05 22:00:00+00:00,81407.11,81600.0,80817.72,81111.27
2026-05-05 23:00:00+00:00,81111.27,81222.03,80790.0,80905.52
2026-05-06 00:00:00+00:00,80905.53,81262.28,80731.14,81030.01
2026-05-06 01:00:00+00:00,81030.0,81534.23,80996.0,81439.34
2026-05-06 02:00:00+00:00,81439.34,81449.04,81047.01,81363.54
2026-05-06 03:00:00+00:00,81363.54,81760.84,81358.17,81581.69
2026-05-06 04:00:00+00:00,81581.7,81649.99,81270.0,81331.1
2026-05-06 05:00:00+00:00,81331.1,81360.3,81060.0,81333.0
2026-05-06 06:00:00+00:00,81333.0,81516.9,81211.34,81476.71
2026-05-06 07:00:00+00:00,81476.71,81611.0,81307.81,81359.82
2026-05-06 08:00:00+00:00,81359.82,81986.0,81328.68,81945.66
2026-05-06 09:00:00+00:00,81945.66,82060.0,81682.7,81997.0
2026-05-06 10:00:00+00:00,81997.0,82390.0,81953.25,82290.04
2026-05-06 11:00:00+00:00,82290.03,82850.0,82261.6,82522.89
2026-05-06 12:00:00+00:00,82522.88,82539.33,82164.61,82220.47
2026-05-06 13:00:00+00:00,82220.47,82220.47,81600.0,81670.89
2026-05-06 14:00:00+00:00,81670.9,81980.72,81136.0,81526.73
2026-05-06 15:00:00+00:00,81526.74,81823.0,81316.28,81704.25
2026-05-06 16:00:00+00:00,81704.25,81907.51,81431.16,81630.94
2026-05-06 17:00:00+00:00,81630.94,81709.32,81394.0,81452.63
2026-05-06 18:00:00+00:00,81452.63,81559.17,81271.06,81353.14
2026-05-06 19:00:00+00:00,81353.15,81522.41,81200.0,81464.87
2026-05-06 20:00:00+00:00,81464.86,81700.0,81302.35,81427.52
2026-05-06 21:00:00+00:00,81427.52,81618.77,81294.64,81539.16
